käsite%käsitesuhde%lähikäsite
mordva%%Kielitiede:volgalaiset kielet
mossi%%Kielitiede:nigeriläis-kongolaiset kielet
motu%%Kielitiede:austronesialaiset kielet
motu%%Kielitiede:malaijilais-polynesialaiset kielet
muinaisegypti%%Kielitiede:seemiläis-haamilaiset kielet
muinaisegypti%%Kielitiede:egypti
muinaisenglanti%%Kielitiede:indoeurooppalaiset kielet
muinaisenglanti%%Kielitiede:germaaniset kielet
muinaisenglanti%%Kielitiede:englanti
muinaisfriisi%%Kielitiede:indoeurooppalaiset kielet
muinaisfriisi%%Kielitiede:germaaniset kielet
muinaisiiri%%Kielitiede:indoeurooppalaiset kielet
muinaisiiri%%Kielitiede:kelttiläiset kielet
muinaisislanti%%Kielitiede:indoeurooppalaiset kielet
muinaisislanti%%Kielitiede:germaaniset kielet
muinaiskreikka%%Kielitiede:indoeurooppalaiset kielet
muinaiskreikka%%Kielitiede:kreikka
muinaisnorja%%Kielitiede:indoeurooppalaiset kielet
muinaisnorja%%Kielitiede:germaaniset kielet
muinaispersia%%Kielitiede:indoeurooppalaiset kielet
muinaispersia%%Kielitiede:indoiranilaiset kielet
muinaisprovensaali%%Kielitiede:indoeurooppalaiset kielet
muinaisprovensaali%%Kielitiede:romaaniset kielet
muinaisranska%%Kielitiede:indoeurooppalaiset kielet
muinaisranska%%Kielitiede:romaaniset kielet
muinaissyyria%%Kielitiede:seemiläis-haamilaiset kielet
muinaissyyria%%Kielitiede:seemiläiset kielet
muinaisyläsaksa%%Kielitiede:indoeurooppalaiset kielet
muinaisyläsaksa%%Kielitiede:germaaniset kielet
mundakielet%%Kielitiede:austroaasialaiset kielet
muroma%%Kielitiede:suomalais-ugrilaiset kielet
mustajalka%%Kielitiede:algonkin-kielet
nahuatl%%Kielitiede:uto-atsteekkilaiset kielet
napoli%%Kielitiede:romaaniset kielet
nauru%%Kielitiede:austronesialaiset kielet
nauru%%Kielitiede:malaijilais-polynesialaiset kielet
navajo%%Kielitiede:athabaskalaiset kielet
ndonga%%Kielitiede:error1 BE!nuelais-kongolaiset
nenetsi%%Kielitiede:uralilaiset kielet
nenetsi%%Kielitiede:samojedikielet
nepali%%Kielitiede:indoeurooppalaiset kielet
nepali%%Kielitiede:indoiranilaiset kielet
newari%%Kielitiede:sinotiibetiläiset kielet 
newari%%Kielitiede:tiibetiläis-burmalaiset
nganasani%%Kielitiede:uralilaiset kielet
nganasani%%Kielitiede:samojedikielet
nias%%Kielitiede:austronesialaiset kielet
nias%%Kielitiede:malaijilais-polynesialaiset kielet
niue%%Kielitiede:austronesialaiset kielet
niue%%Kielitiede:malaijilais-polynesialaiset kielet
njandža%%Kielitiede:nigeriläis-kongolaiset kielet
nogai%%Kielitiede:turkkilaiset kielet
nogai%%Kielitiede:länsiturkkilaiset kielet
nootka%%Kielitiede:wakasilaiset kielet
norja%%Kielitiede:indoeurooppalaiset kielet
norja%%Kielitiede:germaaniset kielet
norjan bokmål%%Kielitiede:indoeurooppalaiset kielet
norjan bokmål%%Kielitiede:germaaniset kielet
norjan nynorsk%%Kielitiede:indoeurooppalaiset kielet
norjan nynorsk%%Kielitiede:germaaniset kielet
norsunluurannikonkoro%%Kielitiede:nigeriläis-kongolaiset kielet
norsunluurannikonkoro%%Kielitiede:mandelaiset kielet
novial%%Kielitiede:keinotekoiset kielet
nuubia%%Kielitiede:nilosaharalaiset kielet
nyamwezi%%Kielitiede:nigeriläis-kongolaiset kielet
nyankole%%Kielitiede:nigeriläis-kongolaiset kielet
nyoro%%Kielitiede:nigeriläis-kongolaiset kielet
nzima%%Kielitiede:nigeriläis-kongolaiset kielet
ojibwa%%Kielitiede:algonkin-kielet
oksitaani%%Kielitiede:indoeurooppalaiset kielet
oksitaani%%Kielitiede:romaaniset kielet
orija%%Kielitiede:indoeurooppalaiset kielet
orija%%Kielitiede:indoiranilaiset kielet
oromo%%Kielitiede:seemiläis-haamilaiset kielet
oromo%%Kielitiede:kuušilaiset kielet
osage%%Kielitiede:siouxilaiset kielet
osmani%%Kielitiede:turkkilaiset kielet
osmani%%Kielitiede:eteläturkkilaiset kielet
osseetti%%Kielitiede:indoeurooppalaiset kielet
osseetti%%Kielitiede:indoiranilaiset kielet
otomikieli%%Kielitiede:otomangelaiset kielet
paali%%Kielitiede:indoeurooppalaiset kielet
paali%%Kielitiede:indoiranilaiset kielet
pahlavi%%Kielitiede:indoeurooppalaiset kielet
pahlavi%%Kielitiede:indoiranilaiset kielet
palau%%Kielitiede:austronesialaiset kielet
palau%%Kielitiede:malaijilais-polynesialaiset kielet
pampanga%%Kielitiede:austronesialaiset kielet
pampanga%%Kielitiede:malaijilais-polynesialaiset kielet
pandžabi%%Kielitiede:indoeurooppalaiset kielet
pandžabi%%Kielitiede:indoiranilaiset kielet
pangasinan%%Kielitiede:austronesialaiset kielet
pangasinan%%Kielitiede:malaijilais-polynesialaiset kielet
papiamentu%%Kielitiede:kreoli
paštu%%Kielitiede:indoeurooppalaiset kielet
paštu%%Kielitiede:indoiranilaiset kielet
perinteinen kiina%%Kielitiede:sinotiibetiläiset kielet 
perinteinen kiina%%Kielitiede:kiinalaiset kielet
permiläiset kielet%%Kielitiede:uralilaiset kielet
permjakki%%Kielitiede:uralilaiset kielet
permjakki%%Kielitiede:permiläiset kielet
persia%%Kielitiede:indoeurooppalaiset kielet
persia%%Kielitiede:indoiranilaiset kielet
piitimensaame%%Kielitiede:uralilaiset kielet
piitimensaame%%Kielitiede:saamelaiset kielet
pohjoisfriisi%%Kielitiede:indoeurooppalaiset kielet
pohjoisfriisi%%Kielitiede:germaaniset kielet
pohjoisgermaaniset kielet%%Kielitiede:indoeurooppalaiset kielet
pohjoisgermaaniset kielet%%Kielitiede:germaaniset kielet
pohjois-ndebele%%Kielitiede:nigeriläis-kongolaiset kielet
pohjoissaame%%Kielitiede:uralilaiset kielet
pohjoissaame%%Kielitiede:saamelaiset kielet
pohjoissotho%%Kielitiede:nigeriläis-kongolaiset kielet
pohnpei%%Kielitiede:austronesialaiset kielet
pohnpei%%Kielitiede:malaijilais-polynesialaiset kielet
portugali%%Kielitiede:indoeurooppalaiset kielet
portugali%%Kielitiede:romaaniset kielet
portugalinportugali%%Kielitiede:indoeurooppalaiset kielet
portugalinportugali%%Kielitiede:romaaniset kielet
potawatomi%%Kielitiede:algonkin-kielet
provensaali%%Kielitiede:indoeurooppalaiset kielet
provensaali%%Kielitiede:romaaniset kielet
puola%%Kielitiede:indoeurooppalaiset kielet
puola%%Kielitiede:slaavilaiset kielet
radžastani%%Kielitiede:indoeurooppalaiset kielet
radžastani%%Kielitiede:indoiranilaiset kielet
ranska%%Kielitiede:indoeurooppalaiset kielet
ranska%%Kielitiede:romaaniset kielet
rapanui%%Kielitiede:austronesialaiset kielet
rapanui%%Kielitiede:malaijilais-polynesialaiset kielet
rarotonga%%Kielitiede:austronesialaiset kielet
rarotonga%%Kielitiede:malaijilais-polynesialaiset kielet
retoromaani%%Kielitiede:indoeurooppalaiset kielet
retoromaani%%Kielitiede:romaaniset kielet
romaaniset kielet%%Kielitiede:indoeurooppalaiset kielet
romani%%Kielitiede:indoeurooppalaiset kielet
romani%%Kielitiede:indoiranilaiset kielet
romania%%Kielitiede:indoeurooppalaiset kielet
romania%%Kielitiede:romaaniset kielet
rundi%%Kielitiede:nigeriläis-kongolaiset kielet
ruotsi%%Kielitiede:indoeurooppalaiset kielet
ruotsi%%Kielitiede:germaaniset kielet
rwanda%%Kielitiede:error1 BE!nuelais-kongolaiset kielet
saame%%Kielitiede:uralilaiset kielet
saame%%Kielitiede:saamelaiset kielet
saamelaiskieli%%Kielitiede:uralilaiset kielet
saamelaiskieli%%Kielitiede:saamelaiset kielet
saharalaiset kielet%%Kielitiede:nilosaharalaiset
saksa%%Kielitiede:indoeurooppalaiset kielet
saksa%%Kielitiede:germaaniset kielet
samarianaramea%%Kielitiede:seemiläis-haamilaiset kielet
samarianaramea%%Kielitiede:seemiläiset kielet
samoa%%Kielitiede:austronesialaiset kielet
samoa%%Kielitiede:malaijilais-polynesialaiset kielet
samojedikielet%%Kielitiede:uralilaiset kielet
sandawe%%Kielitiede:khoisankielet
sango%%Kielitiede:kreoli
sanskrit%%Kielitiede:indoeurooppalaiset kielet
sanskrit%%Kielitiede:indoiranilaiset kielet
santali%%Kielitiede:austroaasialaiset kielet
santali%%Kielitiede:mundakielet
sardi%%Kielitiede:indoeurooppalaiset kielet
sardi%%Kielitiede:romaaniset kielet
sasak%%Kielitiede:austronesialaiset kielet
selkuppi%%Kielitiede:uralilaiset kielet
selkuppi%%Kielitiede:samojedikielet
seneca%%Kielitiede:irokeesikielet
serbia%%Kielitiede:indoeurooppalaiset kielet
serbia%%Kielitiede:slaavilaiset kielet
serbokroaatti%%Kielitiede:indoeurooppalaiset kielet
serbokroaatti%%Kielitiede:slaavilaiset kielet
serer%%Kielitiede:nigeriläis-kongolaiset kielet
serer%%Kielitiede:atlanttiset kielet
shan%%Kielitiede:thailaiset kielet
shan%%Kielitiede:thaikielet
shona%%Kielitiede:nigeriläis-kongolaiset kielet
shoshone%%Kielitiede:uto-atsteekkilaiset kielet
sichuanin-yi%%Kielitiede:sinotiibetiläiset kielet 
sichuanin-yi%%Kielitiede:tiibetiläis-burmalaiset
sidamo%%Kielitiede:afroaasialaiset kielet
sidamo%%Kielitiede:kuušilaiset kielet
sindhi%%Kielitiede:indoeurooppalaiset kielet
sindhi%%Kielitiede:indoiranilaiset kielet
sinhala%%Kielitiede:indoeurooppalaiset kielet
sinhala%%Kielitiede:indoiranilaiset kielet
sisilia%%Kielitiede:indoeurooppalaiset kielet
sisilia%%Kielitiede:romaaniset kielet
skotti%%Kielitiede:indoeurooppalaiset kielet
skotti%%Kielitiede:germaaniset kielet
slevi%%Kielitiede:athabaskalaiset kielet
slovakki%%Kielitiede:indoeurooppalaiset kielet
slovakki%%Kielitiede:slaavilaiset kielet
sloveeni%%Kielitiede:indoeurooppalaiset kielet
sloveeni%%Kielitiede:slaavilaiset kielet
sogdi%%Kielitiede:indoeurooppalaiset kielet
sogdi%%Kielitiede:indoarjalaiset kielet
somali%%Kielitiede:afroaasialaiset kielet
somali%%Kielitiede:kuušilaiset kielet
šona%%Kielitiede:nigeriläis-kongolaiset kielet
songhaikieli%%Kielitiede:nilosaharalaiset kielet
songhaikieli%%Kielitiede:songhaikielet
soninke%%Kielitiede:nigeriläis-kongolaiset kielet
soninke%%Kielitiede:mandelaiset kielet
sorbikieli%%Kielitiede:indoeurooppalaiset kielet
sorbikieli%%Kielitiede:slaavilaiset kielet
sranan%%Kielitiede:kreoli
sukuma%%Kielitiede:nigeriläis-kongolaiset kielet
sunda%%Kielitiede:austronesialaiset kielet
sunda%%Kielitiede:malaijilais-polynesialaiset kielet
suomalais-ugrilaiset kielet%%Kielitiede:uralilaiset kielet
suomi%%Kielitiede:uralilaiset kielet
suomi%%Kielitiede:itämerensuomalaiset kielet
susu%%Kielitiede:nigeriläis-kongolaiset kielet
susu%%Kielitiede:mandelaiset kielet
swahili%%Kielitiede:error1 BE!nuelais-kongolaiset
swazi%%Kielitiede:nigeriläis-kongolaiset kielet
sveitsinranska%%Kielitiede:indoeurooppalaiset kielet
sveitsinranska%%Kielitiede:romaaniset kielet
sveitsinsaksa%%Kielitiede:indoeurooppalaiset kielet
sveitsinsaksa%%Kielitiede:germaaniset kielet
sveitsinyläsaksa%%Kielitiede:indoeurooppalaiset kielet
sveitsinyläsaksa%%Kielitiede:germaaniset kielet
syyria%%Kielitiede:seemiläis-haamilaiset kielet
syyria%%Kielitiede:seemiläiset kielet
tadžikki%%Kielitiede:indoeurooppalaiset kielet
tadžikki%%Kielitiede:indoiranilaiset kielet
tagalog%%Kielitiede:austronesialaiset kielet
tagalog%%Kielitiede:malaijilais-polynesialaiset kielet
tahiti%%Kielitiede:austronesialaiset kielet
tahiti%%Kielitiede:malaijilais-polynesialaiset kielet
tamašek%%Kielitiede:error1 BE!rberikielet
tamili%%Kielitiede:dravidakielet
tamili%%Kielitiede:etelädravidalaiset kielet
tanska%%Kielitiede:indoeurooppalaiset kielet
tanska%%Kielitiede:germaaniset kielet
tataari%%Kielitiede:turkkilaiset kielet
tavgi%%Kielitiede:uralilaiset kielet
tavgi%%Kielitiede:samojedikielet
telugu%%Kielitiede:dravidakielet
telugu%%Kielitiede:etelä-keskidravidalaiset
temne%%Kielitiede:nigeriläis-kongolaiset kielet
temne%%Kielitiede:atlanttiset kielet
tereno%%Kielitiede:arawakilaiset kielet
tetum%%Kielitiede:austronesialaiset kielet
tetum%%Kielitiede:malaijilais-polynesialaiset kielet
thai%%Kielitiede:thailaiset kielet
thai%%Kielitiede:thaikielet
tigre%%Kielitiede:afroaasialaiset kielet
tigrinja%%Kielitiede:seemiläis-haamilaiset kielet
tigrinja%%Kielitiede:seemiläiset kielet
tiibet%%Kielitiede:sinotiibetiläiset kielet 
tiibet%%Kielitiede:tiibetiläis-burmalaiset kielet
tiibetiläis-burmalaiset kielet%%Kielitiede:sinotiibetiläiset kielet 
tiv%%Kielitiede:nigeriläis-kongolaiset kielet
tlingit%%Kielitiede:afroaasialaiset kielet
tokelau%%Kielitiede:austronesialaiset kielet
tokelau%%Kielitiede:malaijilais-polynesialaiset kielet
tok-pisin%%Kielitiede:kreoli
tongantonga%%Kielitiede:austronesialaiset kielet
tongantonga%%Kielitiede:malaijilais-polynesialaiset kielet
tšagatai%%Kielitiede:turkkilaiset kielet
tšamkieli%%Kielitiede:austronesialaiset kielet
tšamkieli%%Kielitiede:malaijilais-polynesialaiset kielet
tšamorro%%Kielitiede:austronesialaiset kielet
tšamorro%%Kielitiede:malaijilais-polynesialaiset kielet
tšekki%%Kielitiede:indoeurooppalaiset kielet
tšekki%%Kielitiede:slaavilaiset kielet
tšetšeeni%%Kielitiede:pohjoiskaukasialaiset kielet
tsimši%%Kielitiede:penutilaiset kielet
tsonga%%Kielitiede:nigeriläis-kongolaiset kielet
tšuktši%%Kielitiede:kamtšatkalaiset kielet
tšuktši%%Kielitiede:tšuktšilaiset kielet
tšuudi%%Kielitiede:suomalais-ugrilaiset kielet
tšuvassi%%Kielitiede:turkkilaiset kielet
tswana%%Kielitiede:nigeriläis-kongolaiset kielet
tumbuka%%Kielitiede:nigeriläis-kongolaiset kielet
tupi-guaranilaiset kielet%%Kielitiede:tupilaiset kielet
tupikieli%%Kielitiede:tupilaiset kielet
tupikieli%%Kielitiede:tupi-guaranilaiset kielet
turjansaame%%Kielitiede:uralilaiset kielet
turjansaame%%Kielitiede:saamelaiset kielet
turkki%%Kielitiede:turkkilaiset kielet
turkki%%Kielitiede:eteläturkkilaiset kielet
turkmeeni%%Kielitiede:turkkilaiset kielet
turkmeeni%%Kielitiede:eteläturkkilaiset kielet
tuva%%Kielitiede:turkkilaiset kielet
tuva%%Kielitiede:pohjoisturkkilaiset kielet
tuvalu%%Kielitiede:austronesialaiset kielet
tuvalu%%Kielitiede:malaijilais-polynesialaiset kielet
tyap%%Kielitiede:nigeriläis-kongolaiset kielet
udmurtti%%Kielitiede:uralilaiset kielet
udmurtti%%Kielitiede:permiläiset kielet
ugarit%%Kielitiede:seemiläis-haamilaiset kielet
ugarit%%Kielitiede:seemiläiset kielet
uiguuri%%Kielitiede:turkkilaiset kielet
uiguuri%%Kielitiede:itäturkkilaiset kielet
ukraina%%Kielitiede:indoeurooppalaiset kielet
ukraina%%Kielitiede:slaavilaiset kielet
unkari%%Kielitiede:uralilaiset kielet
unkari%%Kielitiede:ugrilaiset kielet
urdu%%Kielitiede:indoeurooppalaiset kielet
urdu%%Kielitiede:indoiranilaiset kielet
uumajansaame%%Kielitiede:uralilaiset kielet
uumajansaame%%Kielitiede:saamelaiset kielet
uzbekki%%Kielitiede:turkkilaiset kielet
uzbekki%%Kielitiede:itäturkkilaiset kielet
vai%%Kielitiede:nigeriläis-kongolaiset kielet
vai%%Kielitiede:mandelaiset kielet
wales%%Kielitiede:indoeurooppalaiset kielet
wales%%Kielitiede:kelttiläiset kielet
valkovenäjä%%Kielitiede:indoeurooppalaiset kielet
valkovenäjä%%Kielitiede:slaavilaiset kielet
valloni%%Kielitiede:indoeurooppalaiset kielet
valloni%%Kielitiede:romaaniset kielet
valtakunnanaramea%%Kielitiede:seemiläis-haamilaiset kielet
valtakunnanaramea%%Kielitiede:seemiläiset kielet
waray%%Kielitiede:australialaiset kielet
warlpiri%%Kielitiede:papa-nyangalaiset kielet
vatja%%Kielitiede:uralilaiset kielet
vatja%%Kielitiede:itämerensuomalaiset kielet
venda%%Kielitiede:nigeriläis-kongolaiset kielet
venäjä%%Kielitiede:indoeurooppalaiset kielet
venäjä%%Kielitiede:slaavilaiset kielet
vepsä%%Kielitiede:uralilaiset kielet
vepsä%%Kielitiede:itämerensuomalaiset kielet
vietnam%%Kielitiede:austroaasialaiset kielet
vietnam%%Kielitiede:mon-khmer-kielet
viittomakieli%%Kielitiede:viittomakieli
viro%%Kielitiede:uralilaiset kielet
viro%%Kielitiede:itämerensuomalaiset kielet
wolaitta%%Kielitiede:afroaasialaiset kielet
wolaitta%%Kielitiede:omoottiset kielet
volapük%%Kielitiede:keinotekoiset kielet
volgalaiset kielet%%Kielitiede:uralilaiset kielet
wolof%%Kielitiede:nigeriläis-kongolaiset kielet
wun-kiina%%Kielitiede:sinotiibetiläiset kielet 
wun-kiina%%Kielitiede:kiinalaiset kielet
xhosa%%Kielitiede:nigeriläis-kongolaiset kielet
yksinkertaistettu kiina%%Kielitiede:sinotiibetiläiset kielet 
yksinkertaistettu kiina%%Kielitiede:kiinalaiset kielet
yläsorbi%%Kielitiede:indoeurooppalaiset kielet
yläsorbi%%Kielitiede:slaavilaiset kielet
yuen-kiina%%Kielitiede:sinotiibetiläiset kielet 
yuen-kiina%%Kielitiede:kiinalaiset kielet
yupik%%Kielitiede:eskimo-aleuttilaiset kielet
yupik%%Kielitiede:eskimokielet
zandekieli%%Kielitiede:error1 AD!amawalais-ubangilaiset kielet
zapoteekki%%Kielitiede:otomangelaiset kielet
zaza%%Kielitiede:indoeurooppalaiset kielet
zaza%%Kielitiede:indoiranilaiset kielet
zenaga%%Kielitiede:error1 BE!rberikielet
zhuang%%Kielitiede:thailaiset kielet
zhuang%%Kielitiede:thaikielet
zulu%%Kielitiede:nigeriläis-kongolaiset kielet
