käsite%käsitesuhde%lähikäsite
koodausominaisuus%%morfologinen ominaisuus
koodausominaisuus%%semanttinen ominaisuus
korvausmorfeemi%%suppletivismi
korvikeäänne%%substituutio
kreoli%%pidgin
kryptotyyppi%%fenotyyppi
kuolevat kielet%%uhanalaiset kielet
kuratiivi%%faktiivi
kuratiivi%%kausatiivi
kuuden lausetyypin perusinventaari%%lisätyyppi
kuuden lausetyypin perusinventaari%%intransitiivilause
kuuden lausetyypin perusinventaari%%transitiivilause
kuuden lausetyypin perusinventaari%%lokaalinen lause
kuuden lausetyypin perusinventaari%%ekvatiivinen lause
kuuden lausetyypin perusinventaari%%kuvaileva lause
kuuden lausetyypin perusinventaari%%possessiivinen lause
kuvaileva lause%%kuuden lausetyypin perusinventaari
kysymys%%käsky
kysymys%%väite
käsky%%kysymys
käsky%%väite
käyttöfrekvenssi%%fonotaksi
käyttöfunktio%%funktio
käännöslaina%%laina
käännöslaina%%lainasana
käännöslaina%%raakalaina
Kööpenhaminan kielitieteen piiri%%glossemantiikka
lainasana%%käännöslaina
lainautuminen%%samansuuntainen muuttuminen
langue%%kompetenssi
langue%%parole
lauseadverbiaali%%kommentiadverbiaali
lausekerakennesääntö%%haarasääntö
lausekerakennesääntö%%transformaatio
lausekerakennesääntö%%transformaatiokielioppi
lausepiirre%%lausetyyppi
leksikaalinen morfologia%%leksikologia
leksikaalistuminen%%kieliopillistuminen
leksikaalistunut syntagma%%leksikaalistuminen
leksikko%%peruskomponentti
leksikko%%lekseemi
leksikko%%leksikaalinen formatiivi
leksikko%%semanttinen komponentti
leksikkomuoto%%lekseemi
leksikologia%%leksikaalinen morfologia
leksikostatistiikka%%glottokronologia
lemma%%lekseemi
lemmaus%%lemma
Lexical Functional Grammar%%Relational Grammar
Lexical Functional Grammar%%Generalized Phrase Structure Grammar
liittymä%%junktuuri
lineaarinen%%hierarkkinen
lineaarinen%%konstituenttianalyysi
lineaarinen%%muodostinanalyysi
lineaarinen%%IC-analyysi
lisätyyppi%%kuuden lausetyypin perusinventaari
logografinen kirjoitus%%foneettinen kirjoitusjärjestelmä
logopedia%%puheterapia
loisäänne%%anaptyksis
loisäänne%%epenteesi,svaavokaali
lokaalinen lause%%kuuden lausetyypin perusinventaari
lokaalinen määrite%%temporaalinen määrite
luokittelukielet%%suku
luokka%%sanaluokka
luokka%%alakategoria
luonnollisuus%%tunnusmerkittömyys
lyhentäminen%%affiksointi
lähde%%semanttinen rooli
lähdekieli%%kohdekieli
lähiuniversaali%%universaalinen tendenssi
lähiuniversaali%%universaali
mainittuus%%tuttuus
marrismi%%stadialistinen teoria
matronyymi%%patronyymi
merkityksen vastakkaisuus%%antonymia
merkityksen vastakkaisuus%%komplementaarius
merkityksen vastakkaisuus%%käänteisyys
merkitystaso%%äännetaso
merkitystaso%%kaksoisjäsennys
merkitystaso%%kaksinkertainen hierarkkinen järjestelmä
metafonia%%Grimmin laki
metakieli%%objektikieli
metalingvistiikka%%makrolingvistiikka
metalingvistiikka%%mikrolingvistiikka
modifikaatio%%modifioida
modifioida%%modifikaatio
monikielisyys%%kaksikielisyys
monogeneesi%%polygeneesi
morfemiikka%%morfologia
morfi%%semeemi
morfofoneemi%%arkkifoneemi
morfofonologia%%morfofoneemi
morfologia%%taivutusmorfologia
morfologia%%johtomorfologia
morfologinen ominaisuus%%taivutusmuoto
morfologinen ominaisuus%%koodausominaisuus
morfologinen ominaisuus%%semanttinen ominaisuus
morfologinen päätyyppi%%isoloiva kieli
morfologinen päätyyppi%%agglutinoiva kieli
morfologinen päätyyppi%%fuusioiva kieli
morfosyntaktinen kategoria%%taivutuskategoria
multilateraalinen oppositio%%fonologinen oppositio
muodollinen osajärjestelmä%%semanttinen osajärjestelmä
murre%%paikallismurre
murre%%alamurre
murre%%siirtymämurre
murre%%sekamurre
murre%%idiolekti
murrekartta%%kielimaantiede
myötäesiintymä%%kollokaatio
määrite%%pääsana
määrite/pääsana-kieli%%pääsana/määrite-kieli
määräinen%%epämääräinen
määräinen%%määräisyys
neksus%%junktio
neksus%%eksosentrinen konstruktio
neolingvistiikka%%Vosslerin koulukunta
neurolingvistiikka%%psykolingvistiikka
nimiköity puu%%puu
nimitysoppi%%merkitysoppi
nollamorfi%%ilmimorfi
normi%%hyperkorrektius
nostraattihypoteesi%%genealoginen luokittelu
nostraattihypoteesi%%monogeneesiteoria
nukleus%%sonoriteetti
nukleus%%sonantti
nukleus%%tavu
objektikieli%%metakieli
obliikvilauseenjäsen%%ydinlauseenjäsen
oikealle haarova%%vasemmalle haarova
optionaalinen%%vapaa vaihtelu
paikannimi%%toponyymi
paradigmaattinen%%syntagmaattinen
paradigmaattinen morfologia%%sana ja paradigma -kielioppi
paradigman aukko%%defektiivinen taivutus
parole%%kieli
parole%%langue
pasimologia%%kinesiikka
passiivinen verbijohdos%%refleksiivinen
paukaali%%luku
performanssi%%kompetenssi
performanssi%%kyky
performatiivi%%puheakti
perifraasi%%parafraasi
perusmuoto%%hakumuoto
perusmuoto%%lekseemi
peräkkäisyysrajoitus%%aukontäyttösääntö
peräkkäisyysrajoitus%%morfeemirakennesääntö
pidgin%%kreoli
pintarakenne%%syvärakenne
polygeneesi%%monogeneesi
polygeneesi%%konvergenssi
polysyllabinen%%monosyllabinen
polysynteettinen kieli%%polysynteettinen rakenne
possessiivinen lause%%kuuden lausetyypin perusinventaari
potentiaalisesti vapaa morfeemi%%juurimorfeemi
predikaatio%%predikoida
predikaatio%%modifikaatio
predikaatio%%viittaus
predikaatioanalyysi%%lausesemantiikka
predikaattiosa%%lauseen jäsenet
predikaattiosa%%reema
predikaattiosa%%subjektiosa
predikaattori%%argumentti
prestiisivariantti%%prestiisinvastainen muoto
primaari kieliopillinen kategoria%%sekundaari kieliopillinen kategoria
protasis%%apodosis
pseudolohkolause%%lohkolause
psykofonetiikka%%fysiofonetiikka
psykofonetiikka%%fonetiikka
psykofonetiikka%%fonemiikka
psykolingvistiikka%%neurolingvistiikka
puhe%%sisäinen puhe
puhe%%ulkoinen puhe
puhe%%faattinen kommunikaatio
puheakti%%performatiivi
puheaktiteoria%%pragmatiikka
puheen tuottaminen%%puheketju
puhekieli%%yleiskieli
puhekieli%%variaatio
puhekieli%%yleispuhekieli
puheterapia%%logopedia
pääsana/määrite-kieli%%määrite/pääsana-kieli
pääsanaluokka%%substantiivi
pääsanaluokka%%verbi
pääsanaluokka%%adjektiivi
raakalaina%%käännöslaina
raakalaina%%laina
raakalaina%%lainasana
rajattu aspekti%%merkitysaspekti
rajattu aspekti%%terminatiivinen aspekti
rajattu aspekti%%imperfektiivinen aspekti
reaalistuma%%sane
reduktiivinen%%redundanssi
redundanssisäännöt%%morfeemirakennesääntö
referenssi%%sidoksisuus
refleksivointi%%pronominaalistaminen
reitti%%semanttinen rooli
resultatiivinen aspekti%%irresultatiivinen aspekti
resultatiivinen aspekti%%aspekti
rinnasteinen%%alisteinen
samansuuntainen muuttuminen%%lainautuminen
sana%%lekseemi
sana%%sane
sandhi-muoto%%absoluutinen
sarjasiirtymä%%Grimmin laki
satem-kielet%%kentum-kielet
satunnainen äänneyhtäläisyys%%konvergenssi
seemi%%semeemi
segmentaalinen morfologia%%morfeemianalyysi
segmentti%%suprasegmentaali
sekundaari kieliopillinen kategoria%%primaari kieliopillinen kategoria
sekvenssi%%järjestys
selektio%%rektio
selektio%%solidaarius
semanttinen morfeemi%%morfeemi
semanttinen morfeemi%%kieliopillinen morfeemi
semanttinen ominaisuus%%morfologinen ominaisuus
semanttinen ominaisuus%%koodausominaisuus
sidonnainen morfeemi%%potentiaalisesti vapaa morfeemi
sidonnainen morfeemi%%vapaa morfeemi
sidonnainen morfeemi%%morfeemi
sidonnainen morfeemi%%prefiksi
sidonnainen morfeemi%%infiksi
sidonnainen morfeemi%%suffiksi
silmukkasääntö%%transformaatiosilmukka
sirkumfiksi%%prefiksi
sirkumfiksi%%suffiksi
sisar%%tytär
sisar%%äiti
sisarkieli%%tytärkieli
sisarkieli%%kantakieli
sisältö%%ilmaus
sisältösana%%muotosana
sisältösana%%morfeemien luokittelu
slangi%%jargon
soinnillisuuskorrelaatio%%korrelaatio
spontaaniset äänteenmuutokset%%kombinatoriset äänteenmuutokset.
standarditeoria%%generatiivinen kielioppi2
standarditeoria%%generatiivinen syntaksi
standarditeoria%%generatiivisen kieliopin teoria
standarditeoria%%generatiivinen transformaatioteoria
standarditeoria%%transformaatioteoria
strukturaalikielitiede%%strukturalismi
strukturalistinen koulukunta%%Geneven koulukunta
struktuuri%%pintarakenne
struktuuri%%syvärakenne
subjektiosa%%predikaattiosa
subjunkti%%junktio
subjunkti%%adjunkti
substraatti%%superstraatti
suku%%luokittelukieli
sukupuuteoria%%aaltoteoria
suomalainen viittomakieli%%suomalainen varsinainen viittomakieli
superstraatti%%substraatti
syklinen%%transformaatiosilmukka
symbolikieli%%flekteeraava kieli
symbolikieli%%fleksiokieli
symbolikieli%%fuusiokieli
symbolikieli%%fusionaalinen kieli
synkronia%%neutralisaatio
synkronia%%diakronia
synkroninen kielitiede%%diakroninen kielitiede
syntagmaattinen suhde%%hierarkia
syntagmaattinen suhde%%konstituentti
syntaktinen piirre%%luontaispiirre
syntaktinen piirre%%kontekstipiirre
synteesi%%fuusio
synteesin indeksi%%fuusion indeksi
synteettiset kielet%%analyyttiset kielet
synteettiset kielet%%flekteeraavat kielet
synteettiset kielet%%agglutinoivat kielet
syntymäkuuro%%varhaiskuuro
systeemikielioppi%%funktio
systeemikielioppi%%sijakielioppi
systeemikielioppi%%valenssiteoria
syväobjekti%%syväsubjekti
syvärakenne%%generatiivinen semantiikka
syvärakenne%%pintarakenne
syväsubjekti%%syväobjekti
tagmeemi%%episemeemi
tagmemiikka%%tagmeemi
taipuja%%semanttinen rooli
taivutusmorfi%%taivutusmorfeemi
taivutusmorfologia%%johtomorfologia
taivutusmorfologia%%morfologia
TAM%%aspekti
TAM%%tempus
TAM%%modaalisuus
tarkennekenttä%%kuvailukenttä
taso%%kaksoisjäsennys
tavunhuippu%%tavu
tavunhuippu%%nukleus
tavupaino%%liittymä
teksti%%diskurssi
teksti%%koheesio
teksti%%lause
tekstuaalisesti elliptinen%%elliptinen lause
temaattinen rooli%%semanttinen rooli
temaattinen rooli%%sijarooli
tematiikka%%informaatiorakenne
tematiikka%%teema
tematiikka%%reema
teoria%%malli
terminaalisymboli%%ei-terminaalinen symboli
tilannekonteksti%%puhetilanne
tilastollinen universaali%%absoluuttinen universaali
toponyymi%%paikannimi
tukivokaali%%loisvokaali
tukivokaali%%parasiittivokaali
tukivokaali%%anaptyktinen vokaali
tukivokaali%%intrusiivinen vokaali
tukivokaali%%epenteettinen vokaali
tunnusmerkitön%%tunnusmerkkisyys
tuttuus%%mainittuus
typologinen luokittelu%%areaalinen luokittelu
typologinen luokittelu%%alueellinen luokittelu
typologinen luokittelu%%geneettinen luokittelu
typologinen luokittelu%%genealoginen luokittelu
tytärkieli%%sisar
tytärkieli%%äiti
tyyliarvo%%sivumerkitys
tyylioppi%%genreanalyysi
tyylivariantti%%vapaa vaihtelu
uhanalaiset kielet%%kuolevat kielet
universaali%%lähiuniversaali
universaali%%universaalinen tendenssi
universaali%%absoluuttinen universaali
universaali%%implikationaalinen universaali
universaalikielioppi%%universaali
universaalinen tendenssi%%universaali
universaalinen tendenssi%%lähiuniversaali
upotus%%muokata
upotus%%tiivistää
vahva verbi%%heikko verbi
valintasäännöt%%kieliopillisuus
valintasäännöt%%anomalia
vapaa morfeemi%%morfeemi
vapaa morfeemi%%sidonnainen morfeemi
vapaa morfeemi%%potentiaalisesti vapaa morfeemi
vapaa määrite%%aktantti
vapaa variantti%%tyylivariantti
varhaiskuuro%%syntymäkuuro
variantti%%allofoni
variantti%%allomorfi
variantti%%parafraasi
varsinainen viittomakieli%%suomalainen varsinainen viittomakieli
vasemmalle haarova%%oikealle haarova
Whorfin hypoteesi%%sisältökohtainen kielioppi
viittaussanat%%nimityssanat
virheanalyysi%%interferenssi
voima%%semanttinen rooli
vähemmistökieli%%kielivähemmistö
vähemmistökieli%%enemmistökieli
välikantakieli%%kantakieli
välikantakieli%%tytärkieli
väline%%semanttinen rooli
ydinlause%%pintalause
ydinlauseenjäsen%%subjekti
ydinlauseenjäsen%%objekti
ydinlauseenjäsen%%obliikvilauseenjäsen
ydinsana%%erikoissana
yhdenmukaisuusperiaate%%rekonstruktio
yhteistyön periaate%%keskustelun maksiimit
yksikkö%%monikko
yksikkö%%numerus
yksinkertainen sana%%yhdyssana
yksinkertainen tempus%%perifrastinen tempus
yleiskieli%%standardointi
äiti%%tytär
äiti%%sisar
äännehistoria%%äänteenmuutos
äännejonojen esiintymistiheys%%bigrammi
äännejonojen esiintymistiheys%%trigrammi
äännekieli%%puhe
äännelaki%%laki
äännetaso%%merkitystaso
äännetaso%%kaksoisjäsennys
äännetaso%%kaksinkertainen hierarkkinen järjestelmä
äännevaihtelu%%morfofonemaattinen vaihtelu
äänteensiirto%%Grimmin laki
äärellisten tilojen kielioppi%%Markovin prosessi
