käsite%käsitesuhde%lähikäsite
toissijainen%%alkuperäinen
sama-alueinen%yläkäsite%populaatio
sama-alueinen%%allopatrinen
patjakasvi%yläkäsite%laji
epiliittinen%yläkäsite%eliö
alkuperäiskasvi%yläkäsite%kasvi
alkuperäiskasvi%%viljelykarkulainen
aluskasvillisuus%yläkäsite%kasvillisuus
avainlaji%yläkäsite%laji
avainlaji%%uhanalainen
direktiivilaji%yläkäsite%kasvilaji
dyynikasvillisuus%yläkäsite%kasvillisuus
harjukasvillisuus%yläkäsite%kasvillisuus
kesäpuu%%kevätpuu
kevätpuu%%kesäpuu
kosteikkokasvi%yläkäsite%kasvi,hygrofiili
lyhyenpäivänkasvi%yläkäsite%kasvi
mesofyytti%yläkäsite%kasvi
piennarkasvi%%alkuperäinen
piennarkasvi%%tulokas
piennarkasvi%%kotiutunut
pitkänpäivänkasvi%yläkäsite%kasvi
päiväneutraali%yläkäsite%kasvi
rantakasvillisuus%yläkäsite%kasvillisuus
typensuosijakasvi%yläkäsite%kasvi
vastuulaji%yläkäsite%laji
vastuulaji%%kotoperäinen
alloktoninen%%kotiutunut
amfitooppinen%yläkäsite%laji,populaatio
allotooppinen%yläkäsite%populaatio
bioindikaattori%yläkäsite%ilmentäjälaji
biomarkkeri%%eliö
bipolaarinen%yläkäsite%laji
boreoalpiininen%yläkäsite%laji
dormantti%yläkäsite%kasvilaji
eksoottinen%yläkäsite%laji
eksoottinen%%kotoperäinen
eksoottinen%%myllykasvi
epifylli%yläkäsite%kasvi
epipeelinen%yläkäsite%eliö
erotuslaji%yläkäsite%kasvilaji
pakolaislaji%yläkäsite%laji
generalisti%yläkäsite%laji
halobiontti%yläkäsite%eliö
halofiili%yläkäsite%laji
hemeradiafori%yläkäsite%alkuperäiskasvi
hemiedafinen%yläkäsite%eliö
hydrobiontti%yläkäsite%eliö
vesihakuinen%yläkäsite%kasvilaji,laji
hydrofobi%yläkäsite%laji
hygrofiili%yläkäsite%laji
ilmentäjälaji%yläkäsite%laji
kasmofyytti%yläkäsite%kalliokasvi
komofyytti%yläkäsite%kalliokasvi
vakiolaji%yläkäsite%laji
koprofiili%yläkäsite%kasvilaji
viljelyjäänne%%jäänne
litofyytti%yläkäsite%kasvi
myllykasvi%yläkäsite%tulokas
myllykasvi%%tulokas
myllykasvi%%eksoottinen
niukkaravinteinen%yläkäsite%kasvi
kalliokasvi%yläkäsite%kasvi
polyterminen%yläkäsite%laji
typologinen laji%yläkäsite%laji
vastinlaji%yläkäsite%laji
satelliittilaji%%uhanalainen
